FID,Station_ID,Latitude,Longitude,Input_FID,Area
9711,27602,-38.575,174.875,7912,2.41764
9712,27588,-38.425,174.775,7898,2.42268
9713,27587,-38.625,174.775,7897,2.41602
9714,27053,-38.425,174.875,7363,2.42263
9715,25327,-38.625,174.625,7225,1.54542
9716,24023,-38.625,174.725,7161,2.41605
9717,24013,-38.575,174.725,7160,2.41772
9718,23977,-38.525,174.725,7159,2.41938
9719,23831,-38.475,174.725,7158,2.42105
9720,23829,-38.425,174.725,7157,2.42271
9721,21735,-38.625,174.675,7023,2.41608
9722,21734,-38.575,174.675,7022,3.313
9723,21733,-38.525,174.675,7021,3.35083
9724,21732,-38.475,174.675,7020,3.00964
9725,21731,-38.425,174.675,7019,3.01715
9726,30745,-38.325,174.875,11055,2.42595
9727,30733,-38.375,174.775,11043,2.42434
9728,30189,-38.275,174.825,10499,2.42764
9729,30188,-38.325,174.825,10498,2.42598
9730,29681,-38.225,174.825,9991,2.4293
9731,29147,-38.275,174.875,9457,2.42761
9732,28122,-38.375,174.875,8432,2.42429
9733,28116,-38.375,174.825,8426,2.42432
9734,28113,-38.225,174.775,8423,2.42932
9735,28112,-38.275,174.775,8422,2.42767
9736,27589,-38.325,174.775,7899,2.42601
9737,27054,-38.225,174.875,7364,2.42927
9738,22762,-38.375,174.725,7156,2.42437
9739,22660,-38.275,174.725,7154,1.75091
9740,22590,-38.225,174.725,7153,1.89926
9741,21730,-38.375,174.675,7018,2.1067
9742,30770,-38.225,174.975,11080,2.42923
9743,30231,-38.325,175.075,10541,2.42587
9744,30210,-38.225,174.925,10520,2.42925
9745,29726,-38.375,175.125,10036,2.42419
9746,29706,-38.275,174.975,10016,2.42757
9747,29697,-38.325,174.925,10007,2.42593
9748,29173,-38.225,175.025,9483,2.42921
9749,29161,-38.375,174.975,9471,2.42425
9750,28655,-38.375,175.075,8965,2.42421
9751,28645,-38.375,175.025,8955,2.42423
9752,28626,-38.275,174.925,8936,2.42759
9753,28164,-38.225,175.125,8474,2.42917
9754,28131,-38.375,174.925,8441,2.42427
9755,27645,-38.275,175.125,7955,2.42751
9756,27644,-38.325,175.125,7954,2.42585
9757,27627,-38.325,175.025,7937,2.42589
9758,27093,-38.225,175.075,7403,2.42919
9759,27092,-38.275,175.075,7402,2.42753
9760,27078,-38.325,174.975,7388,2.42591
9761,30828,-38.375,175.275,11138,2.42416
9762,30273,-38.225,175.275,10583,2.42913
9763,30263,-38.225,175.225,10573,2.42914
9764,29789,-38.375,175.425,10099,2.42413
9765,29768,-38.225,175.325,10078,2.42912
9766,29755,-38.275,175.275,10065,2.42747
9767,29744,-38.325,175.225,10054,2.42583
9768,29736,-38.275,175.175,10046,2.4275
9769,29735,-38.375,175.175,10045,2.42418
9770,29268,-38.275,175.425,9578,2.42745
9771,28742,-38.225,175.425,9052,2.42911
9772,28717,-38.375,175.325,9027,2.42415
9773,28706,-38.325,175.275,9016,2.42582
9774,28691,-38.275,175.225,9001,2.42748
9775,28675,-38.225,175.175,8985,2.42916
9776,28221,-38.275,175.375,8531,2.42746
9777,28220,-38.325,175.375,8530,2.4258
9778,28219,-38.375,175.375,8529,2.42414
9779,27695,-38.225,175.375,8005,2.42911
9780,27176,-38.325,175.425,7486,2.42579
9781,27151,-38.325,175.325,7461,2.42581
9782,27129,-38.375,175.225,7439,2.42417
9783,27114,-38.325,175.175,7424,2.42584
9784,30923,-38.325,175.675,11233,2.42578
9785,30885,-38.375,175.525,11195,2.42413
9786,30363,-38.225,175.675,10673,2.42909
9787,30355,-38.375,175.625,10665,2.42412
9788,30346,-38.375,175.575,10656,2.42412
9789,30335,-38.175,175.525,10645,2.43075
9790,30317,-38.225,175.475,10627,2.4291
9791,29864,-38.175,175.725,10174,2.43075
9792,29863,-38.275,175.725,10173,2.42744
9793,29853,-38.175,175.675,10163,2.43075
9794,29817,-38.225,175.525,10127,2.4291
9795,29333,-38.325,175.725,9643,2.42578
9796,29326,-38.375,175.675,9636,2.42412
9797,29306,-38.225,175.575,9616,2.42909
9798,29290,-38.325,175.525,9600,2.42578
9799,29279,-38.325,175.475,9589,2.42579
9800,28827,-38.225,175.725,9137,2.4291
9801,28784,-38.325,175.575,9094,2.42578
9802,28769,-38.275,175.525,9079,2.42744
9803,28753,-38.275,175.475,9063,2.42744
9804,28289,-38.275,175.675,8599,2.42744
9805,28284,-38.225,175.625,8594,2.42909
9806,28283,-38.325,175.625,8593,2.42578
9807,27778,-38.375,175.725,8088,2.42413
9808,27747,-38.275,175.625,8057,2.42744
9809,27713,-38.375,175.475,8023,2.42413
9810,27214,-38.175,175.625,7524,2.43075
9811,27202,-38.175,175.575,7512,2.43075
9812,30962,-38.175,175.875,11272,2.43077
9813,30961,-38.225,175.875,11271,2.42911
9814,30959,-38.325,175.875,11269,2.4258
9815,30958,-38.375,175.875,11268,2.42414
9816,30432,-38.175,175.975,10742,2.43079
9817,30404,-38.275,175.825,10714,2.42745
9818,29921,-38.275,176.025,10231,2.42749
9819,29920,-38.375,176.025,10230,2.42417
9820,29893,-38.175,175.825,10203,2.43076
9821,29877,-38.375,175.775,10187,2.42413
9822,29387,-38.375,175.975,9697,2.42416
9823,29376,-38.225,175.925,9686,2.42912
9824,29375,-38.325,175.925,9685,2.42581
9825,29355,-38.375,175.825,9665,2.42414
9826,29339,-38.175,175.775,9649,2.43076
9827,28889,-38.325,176.025,9199,2.42583
9828,28871,-38.375,175.925,9181,2.42415
9829,28843,-38.275,175.775,9153,2.42745
9830,28354,-38.225,175.975,8664,2.42913
9831,28353,-38.275,175.975,8663,2.42747
9832,28307,-38.225,175.775,8617,2.4291
9833,28306,-38.325,175.775,8616,2.42579
9834,27836,-38.325,175.975,8146,2.42582
9835,27825,-38.175,175.925,8135,2.43078
9836,27802,-38.225,175.825,8112,2.42911
9837,27284,-38.275,175.925,7594,2.42746
9838,27259,-38.325,175.825,7569,2.42579
9839,31028,-38.275,176.275,11338,2.42756
9840,31023,-38.325,176.225,11333,2.42589
9841,30477,-38.375,176.225,10787,2.42423
9842,29965,-38.175,176.275,10275,2.43087
9843,29964,-38.375,176.275,10274,2.42425
9844,29926,-38.175,176.075,10236,2.43081
9845,29925,-38.325,176.075,10235,2.42584
9846,29430,-38.275,176.225,9740,2.42754
9847,29414,-38.275,176.125,9724,2.42751
9848,29413,-38.325,176.125,9723,2.42586
9849,29408,-38.375,176.075,9718,2.42419
9850,28913,-38.175,176.175,9223,2.43084
9851,28912,-38.225,176.175,9222,2.42918
9852,28891,-38.175,176.025,9201,2.4308
9853,28890,-38.225,176.025,9200,2.42914
9854,28401,-38.225,176.275,8711,2.42921
9855,28387,-38.325,176.175,8697,2.42587
9856,28378,-38.225,176.125,8688,2.42917
9857,28377,-38.375,176.125,8687,2.4242
9858,28372,-38.225,176.075,8682,2.42915
9859,27878,-38.325,176.275,8188,2.4259
9860,27862,-38.375,176.175,8172,2.42421
9861,27852,-38.175,176.125,8162,2.43082
9862,27344,-38.175,176.225,7654,2.43085
9863,27343,-38.225,176.225,7653,2.4292
9864,27317,-38.275,176.075,7627,2.4275
9865,31053,-38.275,176.425,11363,2.42761
9866,31052,-38.375,176.425,11362,2.42431
9867,31041,-38.275,176.375,11351,2.42759
9868,31040,-38.325,176.375,11350,2.42594
9869,31039,-38.375,176.375,11349,2.42429
9870,30531,-38.175,176.575,10841,2.43099
9871,30530,-38.225,176.575,10840,2.42934
9872,30523,-38.175,176.525,10833,2.43097
9873,29996,-38.175,176.475,10306,2.43094
9874,29995,-38.225,176.475,10305,2.42929
9875,29982,-38.225,176.375,10292,2.42925
9876,29481,-38.225,176.525,9791,2.42931
9877,28971,-38.275,176.575,9281,2.42768
9878,28970,-38.325,176.575,9280,2.42603
9879,28957,-38.225,176.425,9267,2.42927
9880,28956,-38.325,176.425,9266,2.42596
9881,28942,-38.225,176.325,9252,2.42923
9882,28941,-38.275,176.325,9251,2.42758
9883,28940,-38.325,176.325,9250,2.42592
9884,28939,-38.375,176.325,9249,2.42427
9885,28424,-38.275,176.525,8734,2.42766
9886,28404,-38.175,176.325,8714,2.43088
9887,27919,-38.325,176.525,8229,2.426
9888,27912,-38.325,176.475,8222,2.42598
9889,27896,-38.175,176.375,8206,2.4309
9890,27368,-38.175,176.425,7678,2.43092
9891,30567,-38.275,176.875,10877,2.42784
9892,30562,-38.175,176.825,10872,2.43112
9893,30561,-38.225,176.825,10871,2.42947
9894,30543,-38.325,176.675,10853,2.42608
9895,30036,-38.175,176.775,10346,2.43109
9896,30028,-38.175,176.725,10338,2.43107
9897,30016,-38.175,176.625,10326,2.43101
9898,29514,-38.275,176.825,9824,2.42781
9899,29513,-38.325,176.825,9823,2.42616
9900,29492,-38.275,176.625,9802,2.42771
9901,29009,-38.175,176.875,9319,2.43115
9902,28999,-38.225,176.775,9309,2.42944
9903,28987,-38.175,176.675,9297,2.43104
9904,28455,-38.325,176.725,8765,2.4261
9905,28435,-38.325,176.625,8745,2.42605
9906,27958,-38.225,176.875,8268,2.4295
9907,27957,-38.325,176.875,8267,2.42619
9908,27944,-38.325,176.775,8254,2.42613
9909,27427,-38.275,176.775,7737,2.42779
9910,27420,-38.225,176.725,7730,2.42941
9911,27413,-38.225,176.675,7723,2.42939
9912,27412,-38.275,176.675,7722,2.42773
9913,27404,-38.225,176.625,7714,2.42936
9914,31109,-38.275,177.075,11419,2.42797
9915,31105,-38.325,176.975,11415,2.42625
9916,31102,-38.275,176.925,11412,2.42787
9917,30584,-38.175,177.075,10894,2.43127
9918,30578,-38.175,176.975,10888,2.43121
9919,30577,-38.225,176.975,10887,2.42956
9920,29545,-38.225,177.125,9855,2.42965
9921,29544,-38.325,177.125,9854,2.42635
9922,29524,-38.175,176.925,9834,2.43118
9923,29027,-38.175,177.125,9337,2.4313
9924,29026,-38.275,177.125,9336,2.428
9925,29021,-38.175,177.025,9331,2.43124
9926,29020,-38.325,177.025,9330,2.42628
9927,29016,-38.275,176.975,9326,2.4279
9928,28488,-38.325,177.075,8798,2.42632
9929,27976,-38.225,177.075,8286,2.42962
9930,27453,-38.275,177.025,7763,2.42793
9931,27445,-38.225,176.925,7755,2.42953
9932,27444,-38.325,176.925,7754,2.42622
9933,31128,-38.125,177.425,11438,2.43317
9934,31125,-38.225,177.375,11435,2.42983
9935,31124,-38.275,177.375,11434,2.42818
9936,31123,-38.325,177.375,11433,2.42653
9937,31118,-38.125,177.275,11428,2.43306
9938,31117,-38.225,177.275,11427,2.42975
9939,31115,-38.225,177.225,11425,2.42972
9940,30610,-38.275,177.425,10920,2.42821
9941,30608,-38.125,177.375,10918,2.43313
9942,30605,-38.325,177.325,10915,2.42649
9943,30600,-38.175,177.275,10910,2.43141
9944,30592,-38.325,177.175,10902,2.42638
9945,30072,-38.175,177.325,10382,2.43144
9946,29557,-38.175,177.375,9867,2.43148
9947,29552,-38.125,177.225,9862,2.43303
9948,29551,-38.325,177.225,9861,2.42642
9949,29035,-38.275,177.325,9345,2.42814
9950,29033,-38.275,177.275,9343,2.4281
9951,29032,-38.325,177.275,9342,2.42645
9952,29031,-38.275,177.225,9341,2.42807
9953,28505,-38.175,177.425,8815,2.43151
9954,28493,-38.225,177.175,8803,2.42969
9955,28492,-38.275,177.175,8802,2.42803
9956,27987,-38.125,177.325,8297,2.43309
9957,27472,-38.225,177.425,7782,2.42986
9958,27471,-38.325,177.425,7781,2.42656
9959,27462,-38.175,177.225,7772,2.43137
9960,27459,-38.175,177.175,7769,2.43134
9961,31138,-38.175,177.675,11448,2.4317
9962,31135,-38.325,177.625,11445,2.42672
9963,31133,-38.125,177.525,11443,2.43324
9964,31132,-38.175,177.525,11442,2.43159
9965,30627,-38.275,177.675,10937,2.42841
9966,30626,-38.325,177.675,10936,2.42676
9967,30623,-38.125,177.625,10933,2.43332
9968,30615,-38.225,177.525,10925,2.42994
9969,30085,-38.175,177.575,10395,2.43163
9970,30081,-38.275,177.475,10391,2.42825
9971,29582,-38.125,177.725,9892,2.43339
9972,29581,-38.225,177.725,9891,2.43009
9973,29580,-38.275,177.725,9890,2.42845
9974,29575,-38.225,177.625,9885,2.43001
9975,29574,-38.275,177.625,9884,2.42837
9976,29569,-38.325,177.575,9879,2.42668
9977,29567,-38.325,177.525,9877,2.42664
9978,29564,-38.175,177.475,9874,2.43155
9979,29051,-38.175,177.725,9361,2.43174
9980,29050,-38.125,177.675,9360,2.43335
9981,29049,-38.225,177.675,9359,2.43005
9982,28511,-38.125,177.575,8821,2.43328
9983,28008,-38.175,177.625,8318,2.43166
9984,27996,-38.225,177.475,8306,2.4299
9985,27995,-38.325,177.475,8305,2.4266
9986,27486,-38.325,177.725,7796,2.4268
9987,27479,-38.275,177.575,7789,2.42833
9988,27478,-38.275,177.525,7788,2.42829
9989,27475,-38.125,177.475,7785,2.4332
9990,30650,-38.225,177.975,10960,2.4303
9991,30649,-38.275,177.975,10959,2.42865
9992,30640,-38.125,177.925,10950,2.43355
9993,30634,-38.275,177.825,10944,2.42853
9994,30631,-38.125,177.775,10941,2.43343
9995,30096,-38.125,177.825,10406,2.43347
9996,30094,-38.275,177.775,10404,2.42849
9997,29598,-38.125,177.875,9908,2.43351
9998,29596,-38.275,177.875,9906,2.42857
9999,29592,-38.225,177.825,9902,2.43017
10000,29587,-38.225,177.775,9897,2.43013
10001,29063,-38.125,177.975,9373,2.43359
10002,29062,-38.175,177.975,9372,2.43194
10003,29061,-38.275,177.925,9371,2.42861
10004,28534,-38.175,177.925,8844,2.4319
10005,28533,-38.225,177.925,8843,2.43025
10006,28531,-38.175,177.875,8841,2.43186
10007,28529,-38.175,177.825,8839,2.43182
10008,28526,-38.175,177.775,8836,2.43178
10009,28023,-38.325,177.825,8333,2.42688
10010,28018,-38.325,177.775,8328,2.42684
10011,31175,-38.275,178.275,11485,2.42891
10012,31172,-38.125,178.175,11482,2.43375
10013,31171,-38.225,178.175,11481,2.43046
10014,31169,-38.225,178.125,11479,2.43042
10015,31164,-38.275,178.025,11474,2.42869
10016,30671,-38.125,178.225,10981,2.43379
10017,30659,-38.125,178.075,10969,2.43367
10018,30658,-38.175,178.075,10968,2.43202
10019,30122,-38.175,178.275,10432,2.43219
10020,30120,-38.275,178.225,10430,2.42886
10021,30115,-38.125,178.125,10425,2.43371
10022,30111,-38.225,178.075,10421,2.43038
10023,29618,-38.125,178.275,9928,3.18019
10024,29610,-38.275,178.075,9920,2.42873
10025,29067,-38.175,178.125,9377,2.43207
10026,28549,-38.275,178.175,8859,2.42882
10027,28540,-38.175,178.025,8850,2.43198
10028,28539,-38.225,178.025,8849,2.43034
10029,28046,-38.225,178.275,8356,3.10825
10030,28042,-38.175,178.225,8352,2.43215
10031,28041,-38.225,178.225,8351,2.4305
10032,27514,-38.275,178.125,7824,2.42878
10033,27510,-38.125,178.025,7820,2.43363
10034,31177,-38.275,178.325,11487,1.79936
10035,31178,-38.025,178.325,11488,1.90474
10036,30674,-37.875,178.325,10984,2.44213
10037,30129,-37.875,178.375,10439,2.74896
10038,30128,-37.925,178.325,10438,2.44047
10039,29081,-37.975,178.325,9391,3.13266
10040,29080,-38.075,178.325,9390,4.01099
10041,31176,-38.075,178.275,11486,2.43548
10042,31174,-38.025,178.225,11484,2.43709
10043,30669,-37.875,178.175,10979,2.44201
10044,30668,-38.025,178.175,10978,2.43705
10045,30667,-38.075,178.175,10977,2.4354
10046,30662,-38.075,178.125,10972,2.43536
10047,30660,-38.025,178.075,10970,2.43697
10048,30655,-37.925,178.025,10965,2.44024
10049,30123,-37.925,178.275,10433,2.44043
10050,30117,-37.975,178.175,10427,2.4387
10051,30112,-37.975,178.075,10422,2.43862
10052,29611,-37.875,178.075,9921,2.44193
10053,29608,-38.075,178.025,9918,2.43528
10054,29077,-37.875,178.275,9387,2.44209
10055,29074,-37.875,178.225,9384,2.44205
10056,29073,-38.075,178.225,9383,2.43544
10057,29068,-38.025,178.125,9378,2.43701
10058,28553,-37.975,178.275,8863,2.43878
10059,28551,-37.975,178.225,8861,2.43874
10060,28545,-37.925,178.075,8855,2.44028
10061,28544,-38.075,178.075,8854,2.43532
10062,28541,-37.875,178.025,8851,2.44189
10063,28037,-37.925,178.175,8347,2.44035
10064,28032,-37.975,178.025,8342,2.43858
10065,28031,-38.025,178.025,8341,2.43693
10066,27520,-38.025,178.275,7830,2.43713
10067,27519,-37.925,178.225,7829,2.44039
10068,27516,-37.875,178.125,7826,2.44197
10069,27515,-37.925,178.125,7825,2.44032
10070,31162,-37.875,177.975,11472,2.44186
10071,31161,-37.975,177.975,11471,2.43854
10072,31156,-37.875,177.875,11466,2.44178
10073,31144,-37.925,177.725,11454,2.44001
10074,31143,-37.975,177.725,11453,2.43835
10075,30651,-38.025,177.975,10961,2.43689
10076,30641,-37.975,177.925,10951,2.43851
10077,30632,-38.025,177.775,10942,2.43674
10078,30106,-38.075,177.975,10416,2.43524
10079,30104,-38.025,177.925,10414,2.43685
10080,30098,-37.925,177.825,10408,2.44008
10081,30097,-38.075,177.825,10407,2.43512
10082,29604,-37.925,177.925,9914,2.44016
10083,29590,-37.925,177.775,9900,2.44004
10084,29589,-37.975,177.775,9899,2.43839
10085,29588,-38.075,177.775,9898,2.43508
10086,29583,-38.075,177.725,9893,2.43504
10087,29060,-37.925,177.875,9370,2.44012
10088,29059,-38.025,177.875,9369,2.43681
10089,28535,-38.075,177.925,8845,2.4352
10090,28029,-37.925,177.975,8339,2.4402
10091,28024,-37.975,177.825,8334,2.43843
10092,27504,-37.875,177.925,7814,2.44182
10093,27502,-38.075,177.875,7812,2.43516
10094,27495,-38.025,177.825,7805,2.43677
10095,27487,-38.025,177.725,7797,2.4367
10096,31136,-38.025,177.625,11446,2.43662
10097,30090,-37.925,177.625,10400,2.43993
10098,29578,-38.075,177.675,9888,2.43501
10099,29576,-38.075,177.625,9886,2.43497
10100,29571,-37.925,177.575,9881,3.78116
10101,29570,-38.075,177.575,9880,2.43493
10102,29565,-38.075,177.475,9875,2.43486
10103,29045,-38.025,177.525,9355,2.43655
10104,28519,-37.925,177.675,8829,2.43997
10105,28518,-38.025,177.675,8828,2.43666
10106,28512,-38.025,177.575,8822,2.43658
10107,28510,-37.975,177.525,8820,3.095
10108,28509,-38.075,177.525,8819,2.43489
10109,28009,-37.975,177.625,8319,2.43828
10110,27997,-38.025,177.475,8307,2.43651
10111,27484,-37.975,177.675,7794,2.43831
10112,27476,-37.975,177.475,7786,2.96758
10113,31120,-38.025,177.325,11430,2.90006
10114,30611,-38.025,177.425,10921,3.07379
10115,30606,-38.075,177.325,10916,2.43475
10116,30595,-38.075,177.225,10905,2.43468
10117,30593,-38.125,177.175,10903,2.43299
10118,30065,-38.075,177.275,10375,2.43471
10119,29559,-38.025,177.375,9869,3.1198
10120,29558,-38.075,177.375,9868,2.43478
10121,29548,-38.025,177.175,9858,3.05421
10122,29039,-38.075,177.425,9349,2.43482
10123,28496,-38.025,177.225,8806,2.78833
10124,28494,-38.075,177.175,8804,2.43465
10125,30587,-38.075,177.125,10897,2.81451
10126,30581,-37.975,177.025,10891,2.61799
10127,30572,-37.925,176.925,10882,2.05387
10128,30571,-37.975,176.925,10881,2.4378
10129,30570,-38.025,176.925,10880,2.43614
10130,30568,-38.125,176.875,10878,2.4328
10131,30056,-38.075,177.075,10366,2.43458
10132,30054,-38.125,177.025,10364,2.43289
10133,30051,-38.075,176.975,10361,2.43452
10134,30045,-38.075,176.875,10355,2.43446
10135,29530,-38.025,176.975,9840,2.43617
10136,29529,-38.125,176.975,9839,2.43286
10137,29525,-38.075,176.925,9835,2.43449
10138,29028,-38.125,177.125,9338,2.43296
10139,29023,-38.025,177.075,9333,3.15332
10140,28484,-38.075,177.025,8794,2.43455
10141,27977,-38.125,177.075,8287,2.43293
10142,27972,-37.975,176.975,8282,2.78863
10143,27966,-38.125,176.925,8276,2.43283
10144,27960,-37.975,176.875,8270,2.43777
10145,27959,-38.025,176.875,8269,2.43611
10146,27441,-37.925,176.875,7751,1.94553
10147,31095,-37.975,176.825,11405,2.43774
10148,30554,-38.075,176.775,10864,2.4344
10149,30544,-38.125,176.675,10854,2.43269
10150,30029,-38.075,176.725,10339,2.43438
10151,29493,-38.025,176.625,9803,2.43598
10152,29006,-38.025,176.825,9316,2.43608
10153,29005,-38.075,176.825,9315,2.43443
10154,29004,-38.125,176.825,9314,2.43277
10155,29000,-37.975,176.775,9310,2.43771
10156,28993,-38.125,176.725,9303,2.43272
10157,28988,-38.025,176.675,9298,2.436
10158,28978,-37.925,176.625,9288,2.43929
10159,28466,-37.925,176.825,8776,2.58739
10160,28462,-38.125,176.775,8772,2.43275
10161,28458,-37.925,176.725,8768,3.06832
10162,28457,-37.975,176.725,8767,2.43769
10163,28438,-37.975,176.625,8748,2.43763
10164,28437,-38.075,176.625,8747,2.43432
10165,28436,-38.125,176.625,8746,2.43267
10166,27945,-38.025,176.775,8255,2.43606
10167,27428,-37.925,176.775,7738,2.9592
10168,27416,-37.925,176.675,7726,2.43932
10169,27415,-37.975,176.675,7725,2.43766
10170,27414,-38.075,176.675,7724,2.43435
10171,31076,-37.975,176.575,11386,2.43761
10172,31066,-38.125,176.475,11376,2.4326
10173,31054,-38.125,176.425,11364,2.43258
10174,31032,-38.075,176.325,11342,2.43419
10175,30533,-38.025,176.575,10843,2.43596
10176,30532,-38.075,176.575,10842,2.4343
10177,30524,-38.125,176.525,10834,2.43262
10178,30493,-38.125,176.325,10803,2.43254
10179,30012,-38.125,176.575,10322,2.43265
10180,30004,-38.075,176.525,10314,2.43428
10181,29983,-38.125,176.375,10293,2.43256
10182,29475,-38.075,176.475,9785,2.43425
10183,29469,-38.075,176.425,9779,2.43423
10184,29462,-37.975,176.375,9772,2.43752
10185,29461,-38.025,176.375,9771,2.43587
10186,28966,-37.975,176.525,9276,2.43759
10187,28961,-37.925,176.475,9271,2.43922
10188,28420,-38.025,176.475,8730,2.43591
10189,28415,-37.975,176.425,8725,2.43754
10190,28405,-38.025,176.325,8715,2.43585
10191,27920,-38.025,176.525,8230,2.43593
10192,27897,-38.075,176.375,8207,2.43421
10193,27389,-37.925,176.575,7699,2.43927
10194,27384,-37.925,176.525,7694,2.43924
10195,27376,-37.975,176.475,7686,2.43757
10196,27356,-37.975,176.325,7666,2.4375
10197,31029,-38.125,176.275,11339,2.43252
10198,31000,-37.975,176.075,11310,2.43743
10199,30464,-37.975,176.125,10774,2.43744
10200,30452,-38.075,176.075,10762,2.43412
10201,29956,-38.075,176.225,10266,2.43416
10202,29431,-38.025,176.225,9741,2.43582
10203,29421,-38.125,176.175,9731,2.43249
10204,29415,-38.075,176.125,9725,2.43413
10205,28914,-38.075,176.175,9224,2.43415
10206,28909,-38.025,176.125,9219,2.43579
10207,28900,-38.025,176.075,9210,2.43577
10208,28899,-38.125,176.075,9209,2.43246
10209,28892,-38.125,176.025,9202,2.43245
10210,28396,-37.975,176.225,8706,2.43747
10211,27881,-37.975,176.275,8191,2.43749
10212,27880,-38.025,176.275,8190,2.43583
10213,27879,-38.075,176.275,8189,2.43418
10214,27868,-38.125,176.225,8178,2.43251
10215,27338,-37.975,176.175,7648,2.43745
10216,27327,-38.125,176.125,7637,2.43248
10217,27309,-37.975,176.025,7619,2.43742
10218,27308,-38.025,176.025,7618,2.43576
10219,27307,-38.075,176.025,7617,2.43411
10220,30940,-38.125,175.775,11250,2.43241
10221,30434,-38.025,175.975,10744,2.43575
10222,30433,-38.125,175.975,10743,2.43244
10223,30422,-38.025,175.925,10732,2.43574
10224,30416,-38.125,175.875,10726,2.43242
10225,29916,-37.975,175.975,10226,2.4374
10226,29909,-37.975,175.875,10219,2.43739
10227,29895,-37.975,175.825,10205,2.43738
10228,29894,-38.025,175.825,10204,2.43573
10229,29879,-37.975,175.775,10189,2.43737
10230,29878,-38.025,175.775,10188,2.43572
10231,29378,-37.975,175.925,9688,2.43739
10232,29377,-38.075,175.925,9687,2.43409
10233,28872,-38.125,175.925,9182,2.43243
10234,28316,-38.125,175.825,8626,2.43242
10235,27793,-38.075,175.775,8103,2.43407
10236,27294,-38.075,175.975,7604,2.4341
10237,27273,-38.025,175.875,7583,2.43573
10238,27260,-38.075,175.825,7570,2.43407
10239,30928,-38.075,175.725,11238,2.43406
10240,30924,-38.125,175.675,11234,2.43241
10241,30910,-37.975,175.625,11220,2.43737
10242,30909,-38.025,175.625,11219,2.43571
10243,30886,-38.025,175.525,11196,2.43572
10244,30364,-38.075,175.675,10674,2.43406
10245,30356,-38.075,175.625,10666,2.43406
10246,30318,-38.075,175.475,10628,2.43407
10247,29826,-37.975,175.575,10136,2.43737
10248,29307,-38.125,175.575,9617,2.43241
10249,29280,-38.125,175.475,9590,2.43241
10250,28812,-37.975,175.675,9122,2.43737
10251,28797,-38.125,175.625,9107,2.4324
10252,28785,-38.025,175.575,9095,2.43571
10253,28770,-37.975,175.525,9080,2.43737
10254,28755,-38.025,175.475,9065,2.43572
10255,28754,-38.175,175.475,9064,2.43076
10256,28299,-37.975,175.725,8609,2.43737
10257,28298,-38.025,175.725,8608,2.43572
10258,28258,-38.125,175.525,8568,2.43241
10259,28243,-37.975,175.475,8553,2.43737
10260,27765,-38.025,175.675,8075,2.43571
10261,27239,-38.125,175.725,7549,2.43241
10262,27192,-38.075,175.525,7502,2.43406
10263,30274,-38.125,175.275,10584,2.43244
10264,29769,-37.975,175.325,10079,2.43739
10265,29757,-38.075,175.275,10067,2.4341
10266,29756,-38.175,175.275,10066,2.43079
10267,29745,-38.175,175.225,10055,2.4308
10268,29737,-38.125,175.175,10047,2.43247
10269,29270,-38.125,175.425,9580,2.43242
10270,29269,-38.175,175.425,9579,2.43076
10271,29258,-38.025,175.375,9568,2.43573
10272,29257,-38.075,175.375,9567,2.43408
10273,29256,-38.125,175.375,9566,2.43242
10274,29216,-38.125,175.225,9526,2.43245
10275,28744,-38.025,175.425,9054,2.43573
10276,28743,-38.075,175.425,9053,2.43407
10277,28735,-37.975,175.375,9045,2.43738
10278,28719,-38.025,175.325,9029,2.43574
10279,28718,-38.175,175.325,9028,2.43078
10280,28693,-37.975,175.225,9003,2.43741
10281,28692,-38.025,175.225,9002,2.43576
10282,28676,-37.975,175.175,8986,2.43743
10283,28235,-37.975,175.425,8545,2.43738
10284,28207,-38.125,175.325,8517,2.43243
10285,28198,-38.025,175.275,8508,2.43575
10286,28177,-38.175,175.175,8487,2.43081
10287,27696,-38.175,175.375,8006,2.43077
10288,27677,-37.975,175.275,7987,2.4374
10289,27654,-38.025,175.175,7964,2.43578
10290,27130,-38.075,175.225,7440,2.43411
10291,27115,-38.075,175.175,7425,2.43412
10292,30771,-37.975,174.975,11081,2.4375
10293,30759,-38.025,174.925,11069,2.43587
10294,30232,-38.125,175.075,10542,2.4325
10295,30223,-37.975,175.025,10533,2.43748
10296,30215,-38.025,174.975,10525,2.43585
10297,29727,-37.975,175.125,10037,2.43744
10298,29707,-38.075,174.975,10017,2.43419
10299,29698,-38.125,174.925,10008,2.43256
10300,29174,-38.125,175.025,9484,2.43252
10301,29156,-37.975,174.925,9466,3.24127
10302,28666,-38.125,175.125,8976,2.43248
10303,28665,-38.175,175.125,8975,2.43083
10304,28657,-38.075,175.075,8967,2.43415
10305,28656,-38.175,175.075,8966,2.43084
10306,28646,-38.175,175.025,8956,2.43086
10307,28147,-38.025,175.025,8457,2.43583
10308,27647,-38.025,175.125,7957,2.43579
10309,27646,-38.075,175.125,7956,2.43414
10310,27637,-37.975,175.075,7947,2.43746
10311,27636,-38.025,175.075,7946,2.43581
10312,27616,-38.125,174.975,7926,2.43254
10313,27615,-38.175,174.975,7925,2.43088
10314,27610,-38.175,174.925,7920,2.4309
10315,27061,-38.075,174.925,7371,2.56196
10316,30743,-38.025,174.825,11053,4.15849
10317,30201,-38.025,174.875,10511,2.93301
